question,state,year,applies to,response,citations,cautions
Does the state require firearm training in order to carry concealed guns in public?,MA,2001,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
Does the state require firearm training in order to carry concealed guns in public?,MI,2001,All,Yes,Mich. Comp. Laws § 28.421a; Mich. Comp. Laws § 28.425b;<br> Mich. Comp. Laws § 28.425b(7)(c),
Does the state require firearm training in order to carry concealed guns in public?,MN,2001,All,Yes,Minn. Stat. § 624.714(Subd. 1);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,2001,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,MT,2001,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,2001,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,NV,2001,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,NJ,2001,All,Yes,N.J. Stat. § 2C:58-4;<br> N.J. Stat. § 2C:58-4; N.J. Admin. Code § 13:54-2.4,
Does the state require firearm training in order to carry concealed guns in public?,NM,2001,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state require firearm training in order to carry concealed guns in public?,NY,2001,All,No,,"However, in Westchester County, an applicant for a firearms license must have successfully completed a firearms safety course. NY Penal Law § 400.00(1)."
Does the state require firearm training in order to carry concealed guns in public?,NC,2001,All,Yes,N.C. Gen. Stat. § 14-415.11;<br> N.C. Gen. Stat. § 14-415.12(a)(4); 12 N.C. Admin. Code 9F.0102,
Does the state require firearm training in order to carry concealed guns in public?,ND,2001,All,Yes,N.D. Cent. Code § 62.1-04-02;<br> N.D. Cent. Code § 62.1-04-03,
Does the state require firearm training in order to carry concealed guns in public?,OH,2001,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,OK,2001,All,Yes,Okla. Stat. tit. 21 § 1290.4;<br> Okla. Stat. tit. 21 § 1290.14,
Does the state require firearm training in order to carry concealed guns in public?,OR,2001,All,Yes,Or. Rev. Stat. § 166.291,
Does the state require firearm training in order to carry concealed guns in public?,PA,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,RI,2001,All,Yes,R.I. Gen. Laws § 11-47-8;<br> R.I. Gen. Laws § 11-47-15,
Does the state require firearm training in order to carry concealed guns in public?,SC,2001,All,Yes,S.C. Code § 16-23-20;<br> S.C. Code Ann. § 23-31-215(A)(5),
Does the state require firearm training in order to carry concealed guns in public?,SD,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,TN,2001,All,Yes,Tenn. Code § 39-17-1351;<br> Tenn. Code § 39-17-1351(e); Tenn. Comp. R. § Regs. 1340-02-03-.05,
Does the state require firearm training in order to carry concealed guns in public?,TX,2001,All,Yes,Tex. Penal Code § 46.15;<br> Tex. Gov. Code § 411.188,
Does the state require firearm training in order to carry concealed guns in public?,UT,2001,All,Yes,Utah Code § 76-10-504; Utah Code § 53-5-704;<br> Utah Code § 53-5-704,
Does the state require firearm training in order to carry concealed guns in public?,VT,2001,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does the state require firearm training in order to carry concealed guns in public?,VA,2001,All,No,,"Under Va. Code § 18.2-308, the court may require proof of demonstrated competence with a handgun, but it is not required."
Does the state require firearm training in order to carry concealed guns in public?,WA,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,DC,2001,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,WV,2001,All,Yes,W. Va. Code § 61-7-3;<br> W. Va. Code § 61-7-4,
Does the state require firearm training in order to carry concealed guns in public?,WI,2001,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,WY,2001,All,Yes,Wyo. Stat. § 6-8-104,
Does the state require firearm training in order to carry concealed guns in public?,AL,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,AK,2002,All,Yes,Alaska Stat. § 11.61.220;<br> Alaska Stat. § 18.65.715,
Does the state require firearm training in order to carry concealed guns in public?,AZ,2002,All,Yes,Ariz. Rev. Stat. §§ 13-3102(A); 13-3112;<br> Ariz. Rev. Stat. § 13-3112(E)(6),
Does the state require firearm training in order to carry concealed guns in public?,AR,2002,All,Yes,Ark. Code § 5-73-120; Ark. Code § 5-73-302; Ark. Code § 5-73-309;<br> Ark. Code § 5-73-309,
Does the state require firearm training in order to carry concealed guns in public?,CA,2002,All,Yes,Cal. Penal Code § 12025;<br> Cal. Penal Code § 12050(a)(1)(E),
Does the state require firearm training in order to carry concealed guns in public?,CO,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,CT,2002,All,Yes,Conn. Gen. Stat. § 29-35(a);<br> Conn. Gen. Stat. § 29-28(b),
Does the state require firearm training in order to carry concealed guns in public?,DE,2002,All,Yes,"Del. Code tit. 11, § 1441;<br> Del. Code tit. 11, § 1441(a)(3)",
Does the state require firearm training in order to carry concealed guns in public?,FL,2002,All,Yes,Fla. Stat. § 790.06,
Does the state require firearm training in order to carry concealed guns in public?,GA,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,HI,2002,All,Yes,Haw. Rev. Stat. § 134-9(a);<br> Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-2(g),"An applicant for a license to carry is not directly required to have firearms training. However, an applicant for a permit to purchase a firearm is required to complete an approved firearms training course. Furthermore, the chief of police issuing a license to carry must require an applicant to be qualified to use the firearm in the safe manner."
Does the state require firearm training in order to carry concealed guns in public?,ID,2002,All,No,,"The requirement to have a permit to carry a concealed weapon in public does not apply to any person who is outside the limits of or confines of any city and who is outside any mining, lumbering, logging or railroad camp, located outside any city.;<br> The sheriff may require the applicant to demonstrate familiarity with a firearm by completing a training course according to Idaho Code § 18-3302(13)."
Does the state require firearm training in order to carry concealed guns in public?,IL,2002,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,IN,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,IA,2002,All,Yes,Iowa Code § 724.11;<br> Iowa Code § 724.9,
Does the state require firearm training in order to carry concealed guns in public?,KS,2002,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,KY,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,LA,2002,All,Yes,La. Rev. Stat. § 40:1379.3;<br> La. Rev. Stat. § 40:1379.3(D),
Does the state require firearm training in order to carry concealed guns in public?,ME,2002,All,Yes,Me. Rev. Stat. tit. 25 § 2001. Threatening display of or carrying concealed weapon;<br> Me. Rev. Stat. tit. 25 § 2003(E)(5),Demonstrates to the issuing authority a knowledge of handgun safety.
Does the state require firearm training in order to carry concealed guns in public?,MD,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MA,2002,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2); Mass. Gen. Laws ch. 140, § 131;<br> Mass. Gen. Laws ch. 140, § 131P",
Does the state require firearm training in order to carry concealed guns in public?,MI,2002,All,Yes,Mich. Comp. Laws § 28.421a; Mich. Comp. Laws § 28.425b;<br> Mich. Comp. Laws § 28.425b(7)(c),
Does the state require firearm training in order to carry concealed guns in public?,MN,2002,All,Yes,Minn. Stat. § 624.714(Subd. 1);<br> Minn. Stat. § 624.714,
Does the state require firearm training in order to carry concealed guns in public?,MS,2002,All,No,,
Does the state require firearm training in order to carry concealed guns in public?,MO,2002,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,MT,2002,All,Yes,Mont. Code § 45-8-316; Mont. Code § 45-8-317;<br> Mont. Code § 45-8-321(3),"The requirement that a person have a permit to carry does not apply to a person who is outside the official boundaries of a city or town or the confines of a logging, lumbering, mining, or railroad camp or who is lawfully engaged in hunting, fishing, trapping, camping, hiking, backpacking, farming, ranching, or other outdoor activity in which weapons are often carried for recreation or protection."
Does the state require firearm training in order to carry concealed guns in public?,NE,2002,All,N/A,,
Does the state require firearm training in order to carry concealed guns in public?,NV,2002,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state require firearm training in order to carry concealed guns in public?,NH,2002,All,No,,
